"id","symbol","signal","work","work_spot","created_at","updated_at","deleted_at"
"1424","XRPUSDT","buy","1","1","2025-07-29 00:53:01","2025-09-04 16:41:45",""
"1437","XRPUSDT","buy","1","1","2025-07-29 02:15:02","2025-09-04 16:41:45",""
"1453","XRPUSDT","sell","1","1","2025-07-29 04:02:08","2025-09-04 16:41:45",""
"1455","XRPUSDT","sell","1","1","2025-07-29 04:04:00","2025-09-04 16:41:45",""
"1456","XRPUSDT","sell","1","1","2025-07-29 04:06:00","2025-09-04 16:41:45",""
"1464","XRPUSDT","buy","1","1","2025-07-29 04:44:00","2025-09-04 16:41:45",""
"1467","XRPUSDT","buy","1","1","2025-07-29 04:48:02","2025-09-04 16:41:45",""
"1468","XRPUSDT","buy","1","1","2025-07-29 04:49:01","2025-09-04 16:41:45",""
"1471","XRPUSDT","buy","1","1","2025-07-29 04:50:04","2025-09-04 16:41:45",""
"1472","XRPUSDT","sell","1","1","2025-07-29 05:00:10","2025-09-04 16:41:45",""
"1473","XRPUSDT","sell","1","1","2025-07-29 05:01:05","2025-09-04 16:41:45",""
"1475","XRPUSDT","buy","1","1","2025-07-29 05:13:00","2025-09-04 16:41:45",""
"1478","XRPUSDT","buy","1","1","2025-07-29 05:14:01","2025-09-04 16:41:45",""
"1486","XRPUSDT","sell","1","1","2025-07-29 05:57:01","2025-09-04 16:41:45",""
"1491","XRPUSDT","sell","1","1","2025-07-29 06:32:04","2025-09-04 16:41:45",""
"1494","XRPUSDT","buy","1","1","2025-07-29 06:52:02","2025-09-04 16:41:45",""
"1501","XRPUSDT","buy","1","1","2025-07-29 06:58:01","2025-09-04 16:41:45",""
"1517","XRPUSDT","buy","1","1","2025-07-29 07:45:00","2025-09-04 16:41:45",""
"1519","XRPUSDT","sell","1","1","2025-07-29 08:06:03","2025-09-04 16:41:45",""
"1526","XRPUSDT","buy","1","1","2025-07-29 08:26:00","2025-09-04 16:41:45",""
"1530","XRPUSDT","buy","1","1","2025-07-29 08:55:01","2025-09-04 16:41:45",""
"1532","XRPUSDT","sell","1","1","2025-07-29 09:04:00","2025-09-04 16:41:45",""
"1534","XRPUSDT","sell","1","1","2025-07-29 09:05:02","2025-09-04 16:41:45",""
"1535","XRPUSDT","sell","1","1","2025-07-29 09:07:01","2025-09-04 16:41:45",""
"1541","XRPUSDT","buy","1","1","2025-07-29 09:30:03","2025-09-04 16:41:45",""
"1545","XRPUSDT","buy","1","1","2025-07-29 09:44:00","2025-09-04 16:41:45",""
"1551","XRPUSDT","sell","1","1","2025-07-29 10:11:02","2025-09-04 16:41:45",""
"1554","XRPUSDT","sell","1","1","2025-07-29 10:28:00","2025-09-04 16:41:45",""
"1565","XRPUSDT","sell","1","1","2025-07-29 11:10:00","2025-09-04 16:41:45",""
"1566","XRPUSDT","sell","1","1","2025-07-29 11:12:00","2025-09-04 16:41:45",""
"1568","XRPUSDT","buy","1","1","2025-07-29 11:19:00","2025-09-04 16:41:45",""
"1569","XRPUSDT","buy","1","1","2025-07-29 11:20:00","2025-09-04 16:41:45",""
"1581","XRPUSDT","sell","1","1","2025-07-29 12:07:00","2025-09-04 16:41:45",""
"1582","XRPUSDT","sell","1","1","2025-07-29 12:10:00","2025-09-04 16:41:45",""
"1588","XRPUSDT","buy","1","1","2025-07-29 12:38:00","2025-09-04 16:41:45",""
"1596","XRPUSDT","sell","1","1","2025-07-29 13:15:01","2025-09-04 16:41:45",""
"1597","XRPUSDT","buy","1","1","2025-07-29 13:18:00","2025-09-04 16:41:45",""
"1599","XRPUSDT","buy","1","1","2025-07-29 13:32:01","2025-09-04 16:41:45",""
"1600","XRPUSDT","buy","1","1","2025-07-29 13:33:01","2025-09-04 16:41:45",""
"1606","XRPUSDT","sell","1","1","2025-07-29 14:07:00","2025-09-04 16:41:45",""
"1608","XRPUSDT","sell","1","1","2025-07-29 14:10:02","2025-09-04 16:41:45",""
"1614","XRPUSDT","sell","1","1","2025-07-29 14:54:02","2025-09-04 16:41:45",""
"1619","XRPUSDT","buy","1","1","2025-07-29 15:01:01","2025-09-04 16:41:45",""
"1622","XRPUSDT","sell","1","1","2025-07-29 15:18:01","2025-09-04 16:41:45",""
"1627","XRPUSDT","sell","1","1","2025-07-29 15:24:02","2025-09-04 16:41:45",""
"1630","XRPUSDT","sell","1","1","2025-07-29 15:42:01","2025-09-04 16:41:45",""
"1634","XRPUSDT","sell","1","1","2025-07-29 16:06:01","2025-09-04 16:41:45",""
"1641","XRPUSDT","sell","1","1","2025-07-29 16:33:00","2025-09-04 16:41:45",""
"1643","XRPUSDT","sell","1","1","2025-07-29 16:35:01","2025-09-04 16:41:45",""
"1645","XRPUSDT","sell","1","1","2025-07-29 16:36:00","2025-09-04 16:41:45",""
"1649","XRPUSDT","sell","1","1","2025-07-29 16:41:00","2025-09-04 16:41:45",""
"1651","XRPUSDT","sell","1","1","2025-07-29 16:44:00","2025-09-04 16:41:45",""
"1653","XRPUSDT","sell","1","1","2025-07-29 16:49:01","2025-09-04 16:41:45",""
"1658","XRPUSDT","buy","1","1","2025-07-29 17:09:01","2025-09-04 16:41:45",""
"1659","XRPUSDT","buy","1","1","2025-07-29 17:10:04","2025-09-04 16:41:45",""
"1668","XRPUSDT","sell","1","1","2025-07-29 17:48:00","2025-09-04 16:41:45",""
"1671","XRPUSDT","sell","1","1","2025-07-29 17:49:01","2025-09-04 16:41:45",""
"1673","XRPUSDT","buy","1","1","2025-07-29 18:01:00","2025-09-04 16:41:45",""
"1677","XRPUSDT","buy","1","1","2025-07-29 18:13:00","2025-09-04 16:41:45",""
"1679","XRPUSDT","buy","1","1","2025-07-29 18:14:02","2025-09-04 16:41:45",""
"1680","XRPUSDT","buy","1","1","2025-07-29 18:15:01","2025-09-04 16:41:45",""
"1692","XRPUSDT","buy","1","1","2025-07-29 19:04:01","2025-09-04 16:41:45",""
"1695","XRPUSDT","buy","1","1","2025-07-29 19:07:00","2025-09-04 16:41:45",""
"1696","XRPUSDT","buy","1","1","2025-07-29 19:08:01","2025-09-04 16:41:45",""
"1701","XRPUSDT","buy","1","1","2025-07-29 19:12:03","2025-09-04 16:41:45",""
"1705","XRPUSDT","buy","1","1","2025-07-29 19:24:01","2025-09-04 16:41:45",""
"1732","XRPUSDT","sell","1","1","2025-07-29 21:05:01","2025-09-04 16:41:45",""
"1735","XRPUSDT","sell","1","1","2025-07-29 21:17:01","2025-09-04 16:41:45",""
"1742","XRPUSDT","buy","1","1","2025-07-29 21:34:01","2025-09-04 16:41:45",""
"1746","XRPUSDT","sell","1","1","2025-07-29 21:39:00","2025-09-04 16:41:45",""
"1750","XRPUSDT","sell","1","1","2025-07-29 21:45:03","2025-09-04 16:41:45",""
"1755","XRPUSDT","buy","1","1","2025-07-29 22:07:01","2025-09-04 16:41:45",""
"1758","XRPUSDT","buy","1","1","2025-07-29 22:08:01","2025-09-04 16:41:45",""
"1765","XRPUSDT","sell","1","1","2025-07-29 22:27:00","2025-09-04 16:41:45",""
"1774","XRPUSDT","buy","1","1","2025-07-29 22:43:01","2025-09-04 16:41:45",""
"1781","XRPUSDT","buy","1","1","2025-07-29 22:53:00","2025-09-04 16:41:45",""
"1783","XRPUSDT","buy","1","1","2025-07-29 22:56:00","2025-09-04 16:41:45",""
"1784","XRPUSDT","buy","1","1","2025-07-29 22:58:00","2025-09-04 16:41:45",""
"1792","XRPUSDT","buy","1","1","2025-07-29 23:10:04","2025-09-04 16:41:45",""
"1797","XRPUSDT","sell","1","1","2025-07-29 23:27:02","2025-09-04 16:41:45",""
"1803","XRPUSDT","buy","1","1","2025-07-29 23:55:00","2025-09-04 16:41:45",""
"1813","XRPUSDT","buy","1","1","2025-07-30 00:34:00","2025-09-04 16:41:45",""
"1819","XRPUSDT","sell","1","1","2025-07-30 00:50:00","2025-09-04 16:41:45",""
"1822","XRPUSDT","buy","1","1","2025-07-30 01:07:01","2025-09-04 16:41:45",""
"1824","XRPUSDT","buy","1","1","2025-07-30 01:10:04","2025-09-04 16:41:45",""
"1825","XRPUSDT","buy","1","1","2025-07-30 01:11:00","2025-09-04 16:41:45",""
"1836","XRPUSDT","buy","1","1","2025-07-30 01:35:02","2025-09-04 16:41:45",""
"1838","XRPUSDT","buy","1","1","2025-07-30 01:36:00","2025-09-04 16:41:45",""
"1839","XRPUSDT","buy","1","1","2025-07-30 01:38:01","2025-09-04 16:41:45",""
"1856","XRPUSDT","sell","1","1","2025-07-30 02:51:01","2025-09-04 16:41:45",""
"1862","XRPUSDT","buy","1","1","2025-07-30 03:09:00","2025-09-04 16:41:45",""
"1864","XRPUSDT","buy","1","1","2025-07-30 03:10:03","2025-09-04 16:41:45",""
"1876","XRPUSDT","sell","1","1","2025-07-30 03:31:01","2025-09-04 16:41:45",""
"1880","XRPUSDT","buy","1","1","2025-07-30 03:46:03","2025-09-04 16:41:45",""
"1886","XRPUSDT","buy","1","1","2025-07-30 03:58:00","2025-09-04 16:41:45",""
"1890","XRPUSDT","sell","1","1","2025-07-30 04:16:02","2025-09-04 16:41:45",""
"1894","XRPUSDT","sell","1","1","2025-07-30 04:41:01","2025-09-04 16:41:45",""
"1898","XRPUSDT","buy","1","1","2025-07-30 04:53:00","2025-09-04 16:41:45",""
"1899","XRPUSDT","buy","1","1","2025-07-30 05:01:04","2025-09-04 16:41:45",""
"1901","XRPUSDT","buy","1","1","2025-07-30 05:02:00","2025-09-04 16:41:45",""
"1919","XRPUSDT","sell","1","1","2025-07-30 05:59:00","2025-09-04 16:41:45",""
"1922","XRPUSDT","sell","1","1","2025-07-30 06:01:03","2025-09-04 16:41:45",""
"1925","XRPUSDT","buy","1","1","2025-07-30 06:21:00","2025-09-04 16:41:45",""
"1928","XRPUSDT","buy","1","1","2025-07-30 06:22:03","2025-09-04 16:41:45",""
"1937","XRPUSDT","sell","1","1","2025-07-30 07:00:01","2025-09-04 16:41:45",""
"1939","XRPUSDT","buy","1","1","2025-07-30 07:05:00","2025-09-04 16:41:45",""
"1950","XRPUSDT","sell","1","1","2025-07-30 08:12:02","2025-09-04 16:41:45",""
"1953","XRPUSDT","sell","1","1","2025-07-30 08:16:01","2025-09-04 16:41:45",""
"1954","XRPUSDT","sell","1","1","2025-07-30 08:17:18","2025-09-04 16:41:45",""
"1958","XRPUSDT","sell","1","1","2025-07-30 08:22:03","2025-09-04 16:41:45",""
"1961","XRPUSDT","sell","1","1","2025-07-30 08:39:08","2025-09-04 16:41:45",""
"1965","XRPUSDT","buy","1","1","2025-07-30 08:42:02","2025-09-04 16:41:45",""
"1966","XRPUSDT","buy","1","1","2025-07-30 08:45:01","2025-09-04 16:41:45",""
"1968","XRPUSDT","buy","1","1","2025-07-30 08:47:02","2025-09-04 16:41:45",""
"1971","XRPUSDT","buy","1","1","2025-07-30 09:22:01","2025-09-04 16:41:45",""
"1974","XRPUSDT","buy","1","1","2025-07-30 09:24:02","2025-09-04 16:41:45",""
"1976","XRPUSDT","buy","1","1","2025-07-30 09:48:00","2025-09-04 16:41:45",""
"1994","XRPUSDT","sell","1","1","2025-07-30 10:40:01","2025-09-04 16:41:45",""
"2005","XRPUSDT","buy","1","1","2025-07-30 11:31:00","2025-09-04 16:41:45",""
"2007","XRPUSDT","sell","1","1","2025-07-30 11:42:02","2025-09-04 16:41:45",""
"2009","XRPUSDT","sell","1","1","2025-07-30 11:44:04","2025-09-04 16:41:45",""
"2017","XRPUSDT","sell","1","1","2025-07-30 12:43:02","2025-09-04 16:41:45",""
"2024","XRPUSDT","buy","1","1","2025-07-30 13:00:10","2025-09-04 16:41:45",""
"2029","XRPUSDT","buy","1","1","2025-07-30 13:38:00","2025-09-04 16:41:45",""
"2034","XRPUSDT","buy","1","1","2025-07-30 14:09:01","2025-09-04 16:41:45",""
"2036","XRPUSDT","buy","1","1","2025-07-30 14:14:03","2025-09-04 16:41:45",""
"2045","XRPUSDT","buy","1","1","2025-07-30 15:21:02","2025-09-04 16:41:45",""
"2046","XRPUSDT","buy","1","1","2025-07-30 15:24:01","2025-09-04 16:41:45",""
"2057","XRPUSDT","buy","1","1","2025-07-30 16:05:01","2025-09-04 16:41:45",""
"2059","XRPUSDT","sell","1","1","2025-07-30 16:08:00","2025-09-04 16:41:45",""
"2063","XRPUSDT","buy","1","1","2025-07-30 16:14:01","2025-09-04 16:41:45",""
"2065","XRPUSDT","buy","1","1","2025-07-30 16:17:01","2025-09-04 16:41:45",""
"2066","XRPUSDT","buy","1","1","2025-07-30 16:18:00","2025-09-04 16:41:45",""
"2070","XRPUSDT","buy","1","1","2025-07-30 16:41:01","2025-09-04 16:41:45",""
"2071","XRPUSDT","buy","1","1","2025-07-30 16:42:01","2025-09-04 16:41:45",""
"2091","XRPUSDT","buy","1","1","2025-07-30 18:00:06","2025-09-04 16:41:45",""
"2095","XRPUSDT","buy","1","1","2025-07-30 18:04:00","2025-09-04 16:41:45",""
"2098","XRPUSDT","buy","1","1","2025-07-30 18:31:00","2025-09-04 16:41:45",""
"2102","XRPUSDT","sell","1","1","2025-07-30 18:50:00","2025-09-04 16:41:45",""
"2103","XRPUSDT","sell","1","1","2025-07-30 18:52:00","2025-09-04 16:41:45",""
"2109","XRPUSDT","sell","1","1","2025-07-30 19:04:00","2025-09-04 16:41:45",""
"2115","XRPUSDT","sell","1","1","2025-07-30 19:06:05","2025-09-04 16:41:45",""
"2116","XRPUSDT","sell","1","1","2025-07-30 19:07:03","2025-09-04 16:41:45",""
"2117","XRPUSDT","sell","1","1","2025-07-30 19:08:02","2025-09-04 16:41:45",""
"2119","XRPUSDT","sell","1","1","2025-07-30 19:26:00","2025-09-04 16:41:45",""
"2127","XRPUSDT","buy","1","1","2025-07-30 20:18:01","2025-09-04 16:41:45",""
"2130","XRPUSDT","buy","1","1","2025-07-30 20:22:01","2025-09-04 16:41:45",""
"2132","XRPUSDT","buy","1","1","2025-07-30 20:27:01","2025-09-04 16:41:45",""
"2133","XRPUSDT","buy","1","1","2025-07-30 20:44:00","2025-09-04 16:41:45",""
"2134","XRPUSDT","buy","1","1","2025-07-30 20:46:01","2025-09-04 16:41:45",""
"2138","XRPUSDT","buy","1","1","2025-07-30 20:53:00","2025-09-04 16:41:45",""
"2145","XRPUSDT","buy","1","1","2025-07-30 21:16:00","2025-09-04 16:41:45",""
"2146","XRPUSDT","buy","1","1","2025-07-30 21:17:00","2025-09-04 16:41:45",""
"2148","XRPUSDT","sell","1","1","2025-07-30 21:23:00","2025-09-04 16:41:45",""
"2159","XRPUSDT","sell","1","1","2025-07-30 21:56:01","2025-09-04 16:41:45",""
"2164","XRPUSDT","sell","1","1","2025-07-30 22:08:00","2025-09-04 16:41:45",""
"2169","XRPUSDT","buy","1","1","2025-07-30 22:24:00","2025-09-04 16:41:45",""
"2170","XRPUSDT","buy","1","1","2025-07-30 22:25:00","2025-09-04 16:41:45",""
"2175","XRPUSDT","sell","1","1","2025-07-30 23:20:01","2025-09-04 16:41:45",""
"2185","XRPUSDT","sell","1","1","2025-07-30 23:42:00","2025-09-04 16:41:45",""
"2187","XRPUSDT","sell","1","1","2025-07-30 23:51:00","2025-09-04 16:41:45",""
"2195","XRPUSDT","sell","1","1","2025-07-30 23:55:01","2025-09-04 16:41:45",""
"2208","XRPUSDT","sell","1","1","2025-07-31 00:39:03","2025-09-04 16:41:45",""
"2217","XRPUSDT","sell","1","1","2025-07-31 01:14:02","2025-09-04 16:41:45",""
"2218","XRPUSDT","sell","1","1","2025-07-31 01:15:03","2025-09-04 16:41:45",""
"2221","XRPUSDT","sell","1","1","2025-07-31 01:20:02","2025-09-04 16:41:45",""
"2224","XRPUSDT","buy","1","1","2025-07-31 01:31:02","2025-09-04 16:41:45",""
"2225","XRPUSDT","buy","1","1","2025-07-31 01:32:03","2025-09-04 16:41:45",""
"2228","XRPUSDT","sell","1","1","2025-07-31 02:01:01","2025-09-04 16:41:45",""
"2231","XRPUSDT","sell","1","1","2025-07-31 02:04:02","2025-09-04 16:41:45",""
"2234","XRPUSDT","sell","1","1","2025-07-31 02:06:01","2025-09-04 16:41:45",""
"2235","XRPUSDT","sell","1","1","2025-07-31 02:07:01","2025-09-04 16:41:45",""
"2239","XRPUSDT","buy","1","1","2025-07-31 02:25:02","2025-09-04 16:41:45",""
"2247","XRPUSDT","buy","1","1","2025-07-31 02:47:02","2025-09-04 16:41:45",""
"2253","XRPUSDT","sell","1","1","2025-07-31 03:02:00","2025-09-04 16:41:45",""
"2255","XRPUSDT","buy","1","1","2025-07-31 03:02:00","2025-09-04 16:41:45",""
"2257","XRPUSDT","buy","1","1","2025-07-31 03:05:03","2025-09-04 16:41:45",""
"2259","XRPUSDT","buy","1","1","2025-07-31 03:34:02","2025-09-04 16:41:45",""
"2270","XRPUSDT","buy","1","1","2025-07-31 03:49:01","2025-09-04 16:41:45",""
"2271","XRPUSDT","buy","1","1","2025-07-31 03:52:02","2025-09-04 16:41:45",""
"2273","XRPUSDT","buy","1","1","2025-07-31 04:06:01","2025-09-04 16:41:45",""
"2274","XRPUSDT","buy","1","1","2025-07-31 04:08:01","2025-09-04 16:41:45",""
"2279","XRPUSDT","sell","1","1","2025-07-31 04:46:01","2025-09-04 16:41:45",""
"2280","XRPUSDT","sell","1","1","2025-07-31 04:47:00","2025-09-04 16:41:45",""
"2282","XRPUSDT","sell","1","1","2025-07-31 04:48:00","2025-09-04 16:41:45",""
"2285","XRPUSDT","sell","1","1","2025-07-31 04:52:00","2025-09-04 16:41:45",""
"2294","XRPUSDT","buy","1","1","2025-07-31 05:35:00","2025-09-04 16:41:45",""
"2296","XRPUSDT","buy","1","1","2025-07-31 05:37:00","2025-09-04 16:41:45",""
"2300","XRPUSDT","buy","1","1","2025-07-31 05:53:00","2025-09-04 16:41:45",""
"2307","XRPUSDT","buy","1","1","2025-07-31 06:26:05","2025-09-04 16:41:45",""
"2308","XRPUSDT","buy","1","1","2025-07-31 06:31:00","2025-09-04 16:41:45",""
"2313","XRPUSDT","buy","1","1","2025-07-31 06:36:00","2025-09-04 16:41:45",""
"2320","XRPUSDT","sell","1","1","2025-07-31 06:54:01","2025-09-04 16:41:45",""
"2322","XRPUSDT","sell","1","1","2025-07-31 06:57:04","2025-09-04 16:41:45",""
"2325","XRPUSDT","sell","1","1","2025-07-31 07:08:01","2025-09-04 16:41:45",""
"2327","XRPUSDT","sell","1","1","2025-07-31 07:09:01","2025-09-04 16:41:45",""
"2335","XRPUSDT","sell","1","1","2025-07-31 07:46:01","2025-09-04 16:41:45",""
"2337","XRPUSDT","sell","1","1","2025-07-31 07:57:01","2025-09-04 16:41:45",""
"2340","XRPUSDT","sell","1","1","2025-07-31 08:05:02","2025-09-04 16:41:45",""
"2341","XRPUSDT","buy","1","1","2025-07-31 08:25:02","2025-09-04 16:41:45",""
"2346","XRPUSDT","sell","1","1","2025-07-31 08:32:01","2025-09-04 16:41:45",""
"2350","XRPUSDT","sell","1","1","2025-07-31 08:49:02","2025-09-04 16:41:45",""
"2351","XRPUSDT","sell","1","1","2025-07-31 08:53:01","2025-09-04 16:41:45",""
"2357","XRPUSDT","buy","1","1","2025-07-31 09:02:06","2025-09-04 16:41:45",""
"2360","XRPUSDT","sell","1","1","2025-07-31 09:17:02","2025-09-04 16:41:45",""
"2362","XRPUSDT","sell","1","1","2025-07-31 09:19:01","2025-09-04 16:41:45",""
"2382","XRPUSDT","buy","1","1","2025-07-31 10:54:01","2025-09-04 16:41:45",""
"2383","XRPUSDT","buy","1","1","2025-07-31 10:56:01","2025-09-04 16:41:45",""
"2392","XRPUSDT","sell","1","1","2025-07-31 11:39:07","2025-09-04 16:41:45",""
"2405","XRPUSDT","buy","1","1","2025-07-31 12:33:00","2025-09-04 16:41:45",""
"2408","XRPUSDT","buy","1","1","2025-07-31 12:34:02","2025-09-04 16:41:45",""
"2409","XRPUSDT","sell","1","1","2025-07-31 12:38:01","2025-09-04 16:41:45",""
"2412","XRPUSDT","sell","1","1","2025-07-31 12:45:05","2025-09-04 16:41:45",""
"2414","XRPUSDT","sell","1","1","2025-07-31 12:46:07","2025-09-04 16:41:45",""
"2432","XRPUSDT","buy","1","1","2025-07-31 14:04:01","2025-09-04 16:41:45",""
"2433","XRPUSDT","buy","1","1","2025-07-31 14:05:01","2025-09-04 16:41:45",""
"2440","XRPUSDT","sell","1","1","2025-07-31 14:16:01","2025-09-04 16:41:45",""
"2443","XRPUSDT","sell","1","1","2025-07-31 14:19:00","2025-09-04 16:41:45",""
"2446","XRPUSDT","buy","1","1","2025-07-31 14:47:03","2025-09-04 16:41:45",""
"2447","XRPUSDT","buy","1","1","2025-07-31 14:48:00","2025-09-04 16:41:45",""
"2448","XRPUSDT","buy","1","1","2025-07-31 14:51:00","2025-09-04 16:41:45",""
"2449","XRPUSDT","buy","1","1","2025-07-31 14:52:02","2025-09-04 16:41:45",""
"2450","XRPUSDT","buy","1","1","2025-07-31 14:53:01","2025-09-04 16:41:45",""
"2453","XRPUSDT","buy","1","1","2025-07-31 14:54:03","2025-09-04 16:41:45",""
"2459","XRPUSDT","buy","1","1","2025-07-31 15:13:03","2025-09-04 16:41:45",""
"2460","XRPUSDT","buy","1","1","2025-07-31 15:16:03","2025-09-04 16:41:45",""
"2470","XRPUSDT","sell","1","1","2025-07-31 15:38:00","2025-09-04 16:41:45",""
"2472","XRPUSDT","sell","1","1","2025-07-31 15:39:02","2025-09-04 16:41:45",""
"2475","XRPUSDT","sell","1","1","2025-07-31 15:44:04","2025-09-04 16:41:45",""
"2480","XRPUSDT","sell","1","1","2025-07-31 16:16:00","2025-09-04 16:41:45",""
"2482","XRPUSDT","sell","1","1","2025-07-31 16:18:01","2025-09-04 16:41:45",""
"2488","XRPUSDT","buy","1","1","2025-07-31 16:45:26","2025-09-04 16:41:45",""
"2489","XRPUSDT","buy","1","1","2025-07-31 16:46:01","2025-09-04 16:41:45",""
"2492","XRPUSDT","sell","1","1","2025-07-31 16:48:00","2025-09-04 16:41:45",""
"2493","XRPUSDT","sell","1","1","2025-07-31 16:49:00","2025-09-04 16:41:45",""
"2496","XRPUSDT","sell","1","1","2025-07-31 17:00:03","2025-09-04 16:41:45",""
"2505","XRPUSDT","sell","1","1","2025-07-31 17:45:00","2025-09-04 16:41:45",""
"2511","XRPUSDT","sell","1","1","2025-07-31 18:22:01","2025-09-04 16:41:45",""
"2514","XRPUSDT","sell","1","1","2025-07-31 18:48:02","2025-09-04 16:41:45",""
"2518","XRPUSDT","sell","1","1","2025-07-31 18:53:01","2025-09-04 16:41:45",""
"2524","XRPUSDT","buy","1","1","2025-07-31 19:04:01","2025-09-04 16:41:45",""
"2525","XRPUSDT","buy","1","1","2025-07-31 19:05:04","2025-09-04 16:41:45",""
"2526","XRPUSDT","buy","1","1","2025-07-31 19:07:01","2025-09-04 16:41:45",""
"2532","XRPUSDT","sell","1","1","2025-07-31 19:35:00","2025-09-04 16:41:45",""
"2535","XRPUSDT","sell","1","1","2025-07-31 19:48:00","2025-09-04 16:41:45",""
"2541","XRPUSDT","buy","1","1","2025-07-31 20:07:02","2025-09-04 16:41:45",""
"2547","XRPUSDT","buy","1","1","2025-07-31 20:19:01","2025-09-04 16:41:45",""
"2548","XRPUSDT","buy","1","1","2025-07-31 20:20:00","2025-09-04 16:41:45",""
"2550","XRPUSDT","buy","1","1","2025-07-31 20:25:02","2025-09-04 16:41:45",""
"2551","XRPUSDT","buy","1","1","2025-07-31 20:26:00","2025-09-04 16:41:45",""
"2553","XRPUSDT","buy","1","1","2025-07-31 20:28:01","2025-09-04 16:41:45",""
"2554","XRPUSDT","buy","1","1","2025-07-31 20:29:01","2025-09-04 16:41:45",""
"2562","XRPUSDT","buy","1","1","2025-07-31 21:08:01","2025-09-04 16:41:45",""
"2570","XRPUSDT","buy","1","1","2025-07-31 21:20:02","2025-09-04 16:41:45",""
"2573","XRPUSDT","buy","1","1","2025-07-31 21:23:01","2025-09-04 16:41:45",""
"2580","XRPUSDT","sell","1","1","2025-07-31 21:50:00","2025-09-04 16:41:45",""
"2590","XRPUSDT","buy","1","1","2025-07-31 22:35:02","2025-09-04 16:41:45",""
"2602","XRPUSDT","buy","1","1","2025-08-02 11:18:00","2025-09-04 16:41:45",""
"2604","XRPUSDT","buy","1","1","2025-08-02 11:20:01","2025-09-04 16:41:45",""
"2605","XRPUSDT","buy","1","1","2025-08-02 11:21:04","2025-09-04 16:41:45",""
"2610","XRPUSDT","sell","1","1","2025-08-02 11:34:00","2025-09-04 16:41:45",""
"2615","XRPUSDT","buy","1","1","2025-08-02 11:58:03","2025-09-04 16:41:45",""
"2616","XRPUSDT","buy","1","1","2025-08-02 11:59:01","2025-09-04 16:41:45",""
"2622","XRPUSDT","sell","1","1","2025-08-02 12:05:01","2025-09-04 16:41:45",""
"2629","XRPUSDT","buy","1","1","2025-08-02 12:23:00","2025-09-04 16:41:45",""
"2631","XRPUSDT","buy","1","1","2025-08-02 12:24:01","2025-09-04 16:41:45",""
"2636","XRPUSDT","sell","1","1","2025-08-02 12:42:07","2025-09-04 16:41:45",""
"2641","XRPUSDT","buy","1","1","2025-08-02 12:52:00","2025-09-04 16:41:45",""
"2653","XRPUSDT","sell","1","1","2025-08-02 13:21:03","2025-09-04 16:41:45",""
"2654","XRPUSDT","sell","1","1","2025-08-02 13:24:01","2025-09-04 16:41:45",""
"2659","XRPUSDT","sell","1","1","2025-08-02 13:43:01","2025-09-04 16:41:45",""
"2660","XRPUSDT","sell","1","1","2025-08-02 13:44:00","2025-09-04 16:41:45",""
"2671","XRPUSDT","sell","1","1","2025-08-02 14:24:02","2025-09-04 16:41:45",""
"2672","XRPUSDT","sell","1","1","2025-08-02 14:27:00","2025-09-04 16:41:45",""
"2684","XRPUSDT","buy","1","1","2025-08-02 15:11:04","2025-09-04 16:41:45",""
"2686","XRPUSDT","buy","1","1","2025-08-02 15:18:01","2025-09-04 16:41:45",""
"2693","XRPUSDT","buy","1","1","2025-08-02 15:23:01","2025-09-04 16:41:45",""
